Tipo de Solicitud,Nro. GEX,Fecha Vencimiento,Estado,Regional,Departamento,Fecha de Solicitud,Fecha de Resolución,Fecha de Inscripción,Caudal,Volumen,Uso,Destino,Latitud,Longitud,Mes Inicio,Mes Final,Horas x Año,Depto.-Padrón,Id Solicitud,Sección y localidad catastral,profundidad,Diámetro,Caudal Ensayado,Nivel Estático,Nivel Dinámico,Accion Solicitud,Tipo Resolución,Tiempo de Tramitación,Estado Agrupado,Antigüedad Pendiente
Proyecto de Aprovechamiento,SGRH-2011-10-004-0510-1-4,,En Estudio,DURAZNO,SORIANO,2011-01-03,,,6.0,30240.0,Otros usos agropecuarios,Tambo,-33.85849425,-57.34844075,12.0,11.0,5040.0,SORIANO-3307,241897.0,,31.0,0.2,6.0,9.05,12.73,Nueva,,,Pendiente,185.0525624178712
Proyecto de Aprovechamiento,SGRH-2011-10-004-0510-1-405,,En Estudio,DURAZNO,FLORIDA,2011-12-29,,,1.2,6480.0,Consumo humano,Abastecimiento a poblaciones,-33.51995754,-56.41336705,12.0,11.0,5400.0,FLORIDA-128,241903.0,11.0,53.0,0.15,1.2,,,Nueva,,,Pendiente,173.22601839684626
Proyecto de Aprovechamiento,SGRH-2011-10-004-0510-1-408,,En Estudio,DURAZNO,FLORIDA,2011-12-30,,,9.9,53460.0,Consumo humano,Abastecimiento a poblaciones,-33.72156641,-56.32936996,12.0,11.0,5400.0,FLORIDA-170,241906.0,,50.5,0.2,9.9,12.6,14.4,Nueva,,,Pendiente,173.19316688567673
Proyecto de Aprovechamiento,SGRH-2011-10-004-0510-1-47,,En Estudio,MONTEVIDEO,MALDONADO,2011-02-02,,,15.0,81000.0,Consumo humano,Uso doméstico,-34.89798245,-55.24396276,12.0,11.0,5400.0,MALDONADO-20774,241913.0,3.0,43.0,0.15,20.0,10.0,36.0,Nueva,,,Pendiente,184.0670170827858
Proyecto de Aprovechamiento,SGRH-2012-10-004-0510-1-104,,En Estudio,TACUAREMBÓ,DURAZNO,2012-04-24,,,1.4,5040.0,Otros usos agropecuarios,Abrevadero de ganado,-32.92988995,-56.491322,12.0,11.0,3600.0,DURAZNO-4447,241968.0,11.0,46.0,152.4,1.4,5.0,20.0,Nueva,,,Pendiente,169.38239159001313
Proyecto de Aprovechamiento,SGRH-2012-10-004-0510-1-107,,En Estudio,DURAZNO,FLORIDA,2012-04-25,,,4.0,14400.0,Otros usos agropecuarios,Abrevadero de ganado,-33.1646978,-55.18656884,12.0,11.0,3600.0,DURAZNO-462,241971.0,2.0,40.0,152.4,4.0,7.0,,Nueva,,,Pendiente,169.34954007884363
Proyecto de Aprovechamiento,SGRH-2012-10-004-0510-1-108,,En Estudio,DURAZNO,DURAZNO,2012-04-25,,,1.8,6480.0,Otros usos agropecuarios,Abrevadero de ganado,-33.3731062,-56.30540311,12.0,11.0,3600.0,DURAZNO-11539,241972.0,4.0,52.0,152.4,1.8,,,Nueva,,,Pendiente,169.34954007884363
Proyecto de Aprovechamiento,SGRH-2012-10-004-0510-1-110,,En Estudio,DURAZNO,FLORES,2012-04-25,,,0.65,3744.0,Otros usos agropecuarios,Tambo,-33.49389787,-56.92931519,12.0,11.0,5760.0,FLORES-3432,241975.0,1.0,18.0,203.2,0.65,3.28,7.39,Nueva,,,Pendiente,169.34954007884363
Proyecto de Aprovechamiento,SGRH-2012-10-004-0510-1-122,,En Estudio,DURAZNO,FLORES,2020-06-12,,,1.2,6912.0,Otros usos agropecuarios,Tambo,-33.67596153,-56.97841096,12.0,11.0,5760.0,FLORES-3928,241988.0,4.0,27.0,160.0,1.2,9.22,9.22,Nueva,,,Pendiente,71.78055190538764
Proyecto de Aprovechamiento,SGRH-2012-10-004-0510-1-156,,En Estudio,DURAZNO,FLORIDA,2012-05-18,,,18.0,103680.0,Otros usos agropecuarios,Tambo,-33.67057766,-56.31791889,12.0,11.0,5760.0,FLORIDA-14318,242022.0,10.0,40.0,152.4,18.0,1.5,30.0,Nueva,,,Pendiente,168.5939553219448
Proyecto de Aprovechamiento,SGRH-2012-10-004-0510-1-157,,En Estudio,SAN JOSÉ ESTE,CANELONES,2012-05-22,,,2.8,16128.0,Otros usos agropecuarios,Tambo,-34.38293131,-56.27877226,12.0,11.0,5760.0,CANELONES-29888,242023.0,2.0,24.0,160.0,2.8,2.5,3.2,Nueva,,,Pendiente,168.46254927726676
Proyecto de Aprovechamiento,SGRH-2012-10-004-0510-1-178,,En Estudio,SAN JOSÉ,SAN JOSÉ,2012-06-05,,,4.5,25920.0,Otros usos agropecuarios,Abrevadero de ganado,-34.44455231,-57.014602,12.0,11.0,5760.0,SAN JOSÉ-15963,242046.0,5.0,22.0,150.0,4.5,4.0,18.0,Nueva,,,Pendiente,168.00262812089355
Proyecto de Aprovechamiento,SGRH-2012-10-004-0510-1-254,,En Estudio,DURAZNO,FLORES,2020-06-12,,,2.1,12096.0,Otros usos agropecuarios,Tambo,-33.49436468,-56.9146014,12.0,11.0,5760.0,FLORES-1339,242130.0,1.0,25.0,203.2,2.1,2.38,3.9,Nueva,,,Pendiente,71.78055190538764
Proyecto de Aprovechamiento,SGRH-2012-10-004-0510-1-258,,En Estudio,DURAZNO,FLORES,2012-07-06,,,1.2,4320.0,Otros usos agropecuarios,Abrevadero de ganado,-33.71549668,-56.99204692,12.0,11.0,3600.0,FLORES-135,242134.0,4.0,33.0,203.2,1.2,6.44,17.42,Nueva,,,Pendiente,166.98423127463863
Proyecto de Aprovechamiento,SGRH-2012-10-004-0510-1-279,,En Estudio,TACUAREMBÓ,TACUAREMBÓ,2012-07-10,,,1.8,6480.0,Otros usos agropecuarios,Abrevadero de ganado,-31.24893612,-56.06685129,12.0,11.0,3600.0,SALTO-8326,242157.0,9.0,45.3,152.4,1.8,0.64,7.39,Nueva,,,Pendiente,166.85282522996056
Proyecto de Aprovechamiento,SGRH-2012-10-004-0510-1-400,,En Estudio,SAN JOSÉ,SAN JOSÉ,2012-09-03,,,12.0,17280.0,Riego,Forraje/Pradera/Semillas,-34.55705055,-56.63748254,12.0,2.0,1440.0,SAN JOSÉ-18151,242291.0,,27.0,0.32,13.3,5.98,12.6,Nueva,,,Pendiente,165.04599211563732
Proyecto de Aprovechamiento,SGRH-2012-10-004-0510-1-418,,En Estudio,SALTO,SALTO,2012-09-07,,,10.0,36000.0,Otros usos agropecuarios,Abrevadero de ganado,-30.96334533,-56.39641015,12.0,11.0,3600.0,SALTO-5298,242309.0,9.0,9.4,203.2,10.0,,,Nueva,,,Pendiente,164.91458607095925
Proyecto de Aprovechamiento,SGRH-2012-10-004-0510-1-447,,En Estudio,FRAY BENTOS,SORIANO,2012-09-20,,,7.2,41472.0,Consumo humano,Abastecimiento a poblaciones,-33.62978571,-57.58168681,12.0,11.0,5760.0,SORIANO-11835,242341.0,,56.0,152.0,7.2,3.8,13.6,Nueva,,,Pendiente,164.4875164257556
Proyecto de Aprovechamiento,SGRH-2012-10-004-0510-1-451,,En Estudio,SALTO,SALTO,2012-09-21,,,7.2,25920.0,Otros usos agropecuarios,Abrevadero de ganado,-31.33736509,-57.44156604,12.0,11.0,3600.0,SALTO-7572,242346.0,4.0,10.6,152.4,7.2,5.6,6.0,Nueva,,,Pendiente,164.45466491458606
Proyecto de Aprovechamiento,SGRH-2012-10-004-0510-1-459,,En Estudio,ROCHA,ROCHA,2012-09-24,,,12.0,69120.0,Consumo humano,Abastecimiento a poblaciones,-34.03872065,-53.56508059,12.0,11.0,5760.0,ROCHA-67377,242354.0,,25.0,152.0,12.0,6.52,16.0,Nueva,,,Pendiente,164.3561103810775
Proyecto de Aprovechamiento,SGRH-2012-10-004-0510-1-461,,En Estudio,ROCHA,ROCHA,2012-09-25,,,13.0,70200.0,Consumo humano,Abastecimiento a poblaciones,-33.70873387,-53.94744305,12.0,11.0,5400.0,ROCHA-1978,242357.0,,23.8,203.0,13.0,4.7,13.0,Nueva,,,Pendiente,164.32325886990802
Proyecto de Aprovechamiento,SGRH-2012-10-004-0510-1-5,,En Estudio,SAN JOSÉ ESTE,FLORIDA,2012-01-16,,,1.5,8100.0,Consumo humano,Abastecimiento a poblaciones,-33.83425556,-56.3023751,12.0,11.0,5400.0,FLORIDA-80,242399.0,,70.0,0.15,1.5,1.8,15.7,Nueva,,,Pendiente,172.634691195795
Proyecto de Aprovechamiento,SGRH-2012-10-004-0510-1-503,,En Estudio,SALTO,SALTO,2012-10-12,,,8.0,28800.0,Otros usos agropecuarios,Abrevadero de ganado,-31.36843609,-56.99591041,12.0,11.0,3600.0,SALTO-11282,242403.0,9.0,36.0,203.2,8.0,20.0,,Nueva,,,Pendiente,163.76478318002628
Proyecto de Aprovechamiento,SGRH-2012-10-004-0510-1-525,,En Estudio,SALTO,SALTO,2012-10-26,,,6.0,21600.0,Otros usos agropecuarios,Abrevadero de ganado,-31.07052965,-57.43486794,12.0,11.0,3600.0,SALTO-1184,242427.0,11.0,41.0,152.4,6.0,,,Nueva,,,Pendiente,163.30486202365307
Proyecto de Aprovechamiento,SGRH-2012-10-004-0510-1-526,,En Estudio,SALTO,SALTO,2012-10-29,,,3.0,10800.0,Otros usos agropecuarios,Abrevadero de ganado,-30.97528776,-56.52340512,12.0,11.0,3600.0,SALTO-10457,242428.0,7.0,40.0,203.2,3.0,,,Nueva,,,Pendiente,163.20630749014455
Proyecto de Aprovechamiento,SGRH-2012-10-004-0510-1-547,,En Estudio,FRAY BENTOS,COLONIA,2012-11-07,,,25.0,25920.0,Riego,Forraje/Pradera/Semillas,-34.03176394,-57.93550276,12.0,5.0,3240.0,COLONIA-19341,242451.0,,24.0,0.16,25.0,18.0,20.0,Nueva,,,Pendiente,162.9106438896189
Proyecto de Aprovechamiento,SGRH-2012-10-004-0510-1-548,,En Estudio,SALTO,SALTO,2012-11-09,,,12.0,43200.0,Otros usos agropecuarios,Abrevadero de ganado,-31.12621616,-57.66565611,12.0,11.0,3600.0,SALTO-1260,242452.0,11.0,35.0,152.4,12.0,7.0,28.0,Nueva,,,Pendiente,162.8449408672799
